codigo;nome;periodo;carga;submercado
7;BARRA 7;165;3.411764706;1
8;BARRA 8;165;3.411764706;1
9;BARRA 9;165;3.411764706;1
10;BARRA 10;165;3.411764706;1
11;BARRA 11;165;0;1
12;BARRA 12;165;0;1
13;BARRA 13;165;3.411764706;1
14;BARRA 14;165;3.411764706;1
15;BARRA 15;165;3.411764706;1
16;BARRA 16;165;3.411764706;1
17;BARRA 17;165;0;1
18;BARRA 18;165;3.411764706;1
19;BARRA 19;165;3.411764706;1
20;BARRA 20;165;3.411764706;1
21;BARRA 21;165;0;1
22;BARRA 22;165;0;1
23;BARRA 23;165;0;1
24;BARRA 24;165;0;1
1;BARRA 1;166;3.294117647;1
2;BARRA 2;166;3.294117647;1
3;BARRA 3;166;3.294117647;1
4;BARRA 4;166;3.294117647;1
5;BARRA 5;166;3.294117647;1
6;BARRA 6;166;3.294117647;1
7;BARRA 7;166;3.294117647;1
8;BARRA 8;166;3.294117647;1
9;BARRA 9;166;3.294117647;1
10;BARRA 10;166;3.294117647;1
11;BARRA 11;166;0;1
12;BARRA 12;166;0;1
13;BARRA 13;166;3.294117647;1
14;BARRA 14;166;3.294117647;1
15;BARRA 15;166;3.294117647;1
16;BARRA 16;166;3.294117647;1
17;BARRA 17;166;0;1
18;BARRA 18;166;3.294117647;1
19;BARRA 19;166;3.294117647;1
20;BARRA 20;166;3.294117647;1
21;BARRA 21;166;0;1
22;BARRA 22;166;0;1
23;BARRA 23;166;0;1
24;BARRA 24;166;0;1
1;BARRA 1;167;3.117647059;1
2;BARRA 2;167;3.117647059;1
3;BARRA 3;167;3.117647059;1
4;BARRA 4;167;3.117647059;1
5;BARRA 5;167;3.117647059;1
6;BARRA 6;167;3.117647059;1
7;BARRA 7;167;3.117647059;1
8;BARRA 8;167;3.117647059;1
9;BARRA 9;167;3.117647059;1
10;BARRA 10;167;3.117647059;1
11;BARRA 11;167;0;1
12;BARRA 12;167;0;1
13;BARRA 13;167;3.117647059;1
14;BARRA 14;167;3.117647059;1
15;BARRA 15;167;3.117647059;1
16;BARRA 16;167;3.117647059;1
17;BARRA 17;167;0;1
18;BARRA 18;167;3.117647059;1
19;BARRA 19;167;3.117647059;1
20;BARRA 20;167;3.117647059;1
21;BARRA 21;167;0;1
22;BARRA 22;167;0;1
23;BARRA 23;167;0;1
24;BARRA 24;167;0;1
1;BARRA 1;168;2.882352941;1
2;BARRA 2;168;2.882352941;1
3;BARRA 3;168;2.882352941;1
4;BARRA 4;168;2.882352941;1
5;BARRA 5;168;2.882352941;1
6;BARRA 6;168;2.882352941;1
7;BARRA 7;168;2.882352941;1
8;BARRA 8;168;2.882352941;1
9;BARRA 9;168;2.882352941;1
10;BARRA 10;168;2.882352941;1
11;BARRA 11;168;0;1
12;BARRA 12;168;0;1
13;BARRA 13;168;2.882352941;1
14;BARRA 14;168;2.882352941;1
15;BARRA 15;168;2.882352941;1
16;BARRA 16;168;2.882352941;1
17;BARRA 17;168;0;1
18;BARRA 18;168;2.882352941;1
19;BARRA 19;168;2.882352941;1
20;BARRA 20;168;2.882352941;1
21;BARRA 21;168;0;1
22;BARRA 22;168;0;1
23;BARRA 23;168;0;1
24;BARRA 24;168;0;1
